date,home_team,away_team,home_score,away_score,margin,neutral_site,closing_spread
2025-02-19,DePaul,St. John's,58,82,-24,,9.2
2025-02-19,Denver,Oral Roberts,71,60,11,,-4.2
2025-02-19,Detroit Mercy,IU Indy,71,80,-9,,-1.7
2025-02-19,Drake,Illinois Chicago,74,57,17,,-11.2
2025-02-19,Duquesne,Fordham,73,64,9,,-8.6
2025-02-19,East Tennessee St.,UNC Greensboro,65,49,16,,-2.4
2025-02-19,Florida St.,Miami FL,74,66,8,,-11.9
2025-02-19,George Washington,Saint Joseph's,68,79,-11,,-0.8
2025-02-19,Georgetown,Providence,93,72,21,,-3.0
2025-02-19,High Point,Charleston Southern,83,60,23,,-19.1
2025-02-19,Holy Cross,Lafayette,74,69,5,,-2.1
2025-02-19,Illinois St.,Bradley,82,71,11,,-0.6
2025-02-19,Indiana St.,Evansville,74,79,-5,,-6.3
2025-02-19,Iowa,Oregon,78,80,-2,,-1.0
2025-02-19,Kentucky,Vanderbilt,82,61,21,,-8.9
2025-02-19,La Salle,Richmond,58,63,-5,,-3.3
2025-02-19,Longwood,Gardner Webb,90,77,13,,-5.6
2025-02-19,Missouri,Alabama,110,98,12,,-1.9
2025-02-19,North Carolina,N.C. State,97,73,24,,-9.2
2025-02-19,North Texas,Tulsa,63,44,19,,-15.9
2025-02-19,Notre Dame,SMU,73,97,-24,,1.7
2025-02-19,Oklahoma St.,UCF,104,95,9,,0.4
2025-02-19,Penn St.,Nebraska,89,72,17,,1.0
2025-02-19,Presbyterian,Winthrop,77,81,-4,,-1.1
2025-02-19,Rice,UAB,89,90,-1,,2.0
2025-02-19,Saint Mary's,Portland,79,66,13,,-28.5
2025-02-19,Samford,Furman,72,80,-8,,-8.7
2025-02-19,South Dakota,St. Thomas,85,80,5,,5.1
2025-02-19,South Dakota St.,North Dakota St.,68,77,-9,,-5.2
2025-02-19,Southern Illinois,Murray St.,60,62,-2,,-3.0
2025-02-19,Texas St.,Louisiana Monroe,80,63,17,,-12.7
2025-02-19,The Citadel,Mercer,52,62,-10,,5.8
2025-02-19,Tulane,East Carolina,86,81,5,,-5.4
2025-02-19,UMKC,Nebraska Omaha,66,78,-12,,0.2
2025-02-19,UTSA,South Florida,73,78,-5,,-3.6
2025-02-19,Utah St.,San Jose St.,105,57,48,,-15.2
2025-02-19,VCU,Massachusetts,80,51,29,,-18.2
2025-02-19,VMI,Wofford,43,82,-39,,3.7
2025-02-19,Valparaiso,Missouri St.,66,64,2,,-1.7
2025-02-19,Washington,Rutgers,85,89,-4,,-1.1
2025-02-19,Washington St.,Gonzaga,63,84,-21,,8.8
2025-02-19,West Virginia,Cincinnati,62,59,3,,-5.1
2025-02-20,Abilene Christian,Southern Utah,75,59,16,,-8.9
2025-02-20,Albany,Maine,79,68,11,,0.4
2025-02-20,Appalachian St.,Georgia Southern,79,74,5,,-11.8
2025-02-20,Bellarmine,Eastern Kentucky,80,74,6,,8.4
2025-02-20,Binghamton,New Hampshire,79,60,19,,-10.7
2025-02-20,Cal Poly,UC San Diego,67,81,-14,,10.8
2025-02-20,Chicago St.,Central Connecticut,75,81,-6,,9.4
2025-02-20,Delaware,Drexel,74,78,-4,,-2.8
2025-02-20,Elon,Towson,69,63,6,,-2.8
2025-02-20,Florida Atlantic,Wichita St.,68,75,-7,,-8.3
2025-02-20,Hofstra,Monmouth,62,68,-6,,-5.3
2025-02-20,Idaho St.,Portland St.,82,74,8,,-0.8
2025-02-20,Jacksonville St.,New Mexico St.,52,61,-9,,-3.2
2025-02-20,James Madison,Georgia St.,83,63,20,,-9.9
2025-02-20,Kennesaw St.,UTEP,83,73,10,,-1.5
2025-02-20,Le Moyne,Saint Francis,76,81,-5,,-0.1
2025-02-20,Lipscomb,North Alabama,75,63,12,,-3.8
2025-02-20,Little Rock,Lindenwood,92,93,-1,,-10.3
2025-02-20,Maryland,USC,88,71,17,,-10.5
2025-02-20,Mercyhurst,Fairleigh Dickinson,65,60,5,,-0.5
2025-02-20,Middle Tennessee,Louisiana Tech,74,85,-11,,-6.6
2025-02-20,Morehead St.,SIU Edwardsville,62,80,-18,,1.5
2025-02-20,North Carolina A&T,Campbell,53,50,3,,5.5
2025-02-20,North Florida,Jacksonville,77,73,4,,1.2
2025-02-20,Northeastern,Charleston,62,73,-11,,-2.5
2025-02-20,Northern Arizona,Idaho,78,83,-5,,-3.8
2025-02-20,Northern Colorado,Eastern Washington,95,76,19,,-10.2
2025-02-20,Ohio St.,Northwestern,49,70,-21,,-8.2
2025-02-20,Old Dominion,Marshall,77,81,-4,,2.3
2025-02-20,Pepperdine,Oregon St.,78,84,-6,,4.6
2025-02-20,Queens,Austin Peay,78,92,-14,,-9.5
2025-02-20,Radford,UNC Asheville,77,53,24,,-3.8
2025-02-20,San Francisco,Pacific,71,58,13,,-21.2
2025-02-20,Santa Clara,Loyola Marymount,76,61,15,,-13.8
2025-02-20,Southeast Missouri St.,Western Illinois,87,66,21,,-14.1
2025-02-20,Southern Indiana,Eastern Illinois,54,63,-9,,-3.7
2025-02-20,Southern Miss,Coastal Carolina,78,87,-9,,-7.1
2025-02-20,Stetson,Florida Gulf Coast,80,83,-3,,9.9
2025-02-20,Tennessee Tech,Tennessee Martin,71,66,5,,-3.2
2025-02-20,Troy,Louisiana,69,72,-3,,-16.5
2025-02-20,UC Davis,Cal St. Bakersfield,66,71,-5,,-5.7
2025-02-20,UC Irvine,Cal St. Northridge,72,84,-12,,-8.0
2025-02-20,UC Riverside,Long Beach St.,87,66,21,,-14.4
2025-02-20,UC Santa Barbara,Cal St. Fullerton,86,56,30,,-18.0
2025-02-20,UMass Lowell,UMBC,98,79,19,,-6.6
2025-02-20,Utah Tech,Utah Valley,77,79,-2,,6.4
2025-02-20,Vermont,Bryant,59,55,4,,0.2
2025-02-20,Wagner,Stonehill,63,57,6,,0.5
2025-02-20,Weber St.,Sacramento St.,77,80,-3,,-8.8
2025-02-20,West Georgia,Central Arkansas,71,82,-11,,-5.9
2025-02-20,Western Kentucky,Sam Houston St.,62,78,-16,,-6.5
2025-02-21,Brown,Columbia,86,61,25,,-8.5
2025-02-21,Detroit Mercy,Cleveland St.,65,73,-8,,6.6
2025-02-21,Iona,Manhattan,65,60,5,,-3.6
2025-02-21,Loyola Chicago,Dayton,76,72,4,,-0.2
2025-02-21,Marist,Canisius,89,81,8,,-12.4
2025-02-21,Merrimack,Sacred Heart,59,60,-1,,-7.1
2025-02-21,Miami OH,Kent St.,96,92,4,,-1.3
2025-02-21,Michigan,Michigan St.,62,75,-13,,-3.5
2025-02-21,Mount St. Mary's,Saint Peter's,69,58,11,,-5.6
2025-02-21,Penn,Dartmouth,88,75,13,,2.9
2025-02-21,Princeton,Harvard,76,71,5,,-7.4
2025-02-21,Purdue Fort Wayne,Oakland,80,66,14,,-5.6
2025-02-21,Rider,Fairfield,49,69,-20,,-6.7
2025-02-21,Robert Morris,Green Bay,94,85,9,,-15.8
2025-02-21,Siena,Niagara,94,60,34,,-6.1
2025-02-21,Toledo,Bowling Green,68,69,-1,,-8.9
2025-02-21,Villanova,Marquette,81,66,15,,0.1
2025-02-21,Wright St.,Northern Kentucky,76,80,-4,,-8.1
2025-02-21,Yale,Cornell,92,88,4,,-16.3
2025-02-21,Youngstown St.,Milwaukee,74,84,-10,,-2.0
2025-02-22,Abilene Christian,Utah Tech,80,71,9,,-9.5
2025-02-22,Air Force,Fresno St.,72,69,3,,-1.4
2025-02-22,Alabama,Kentucky,96,83,13,,-8.8
2025-02-22,Alabama A&M,Bethune Cookman,64,68,-4,,2.4
2025-02-22,Alabama St.,Florida A&M,60,59,1,,-4.9
2025-02-22,Albany,New Hampshire,60,71,-11,,-12.7
2025-02-22,American,Boston University,48,44,4,,-7.2
2025-02-22,Appalachian St.,Marshall,59,69,-10,,-7.4
2025-02-22,Arizona,BYU,95,96,-1,,-6.6
2025-02-22,Arkansas,Missouri,92,85,7,,3.6
2025-02-22,Arkansas St.,Louisiana Monroe,95,70,25,,-24.2
2025-02-22,Auburn,Georgia,82,70,12,,-16.6
2025-02-22,Ball St.,Buffalo,80,66,14,,-12.3
2025-02-22,Belmont,Indiana St.,77,75,2,,-10.3
2025-02-22,Binghamton,Maine,71,69,2,,0.8
2025-02-22,Boston College,Georgia Tech,69,54,15,,1.0
2025-02-22,Bradley,Murray St.,85,83,2,,-9.4
2025-02-22,Brown,Cornell,81,85,-4,,-2.5
2025-02-22,Cal Poly,UC Riverside,112,100,12,,0.5
2025-02-22,Cal St. Bakersfield,UC Irvine,64,73,-9,,6.7
2025-02-22,Campbell,Towson,67,76,-9,,-3.1
2025-02-22,Central Connecticut,Stonehill,67,41,26,,-9.9
2025-02-22,Charleston Southern,USC Upstate,69,79,-10,,-7.7
2025-02-22,Chattanooga,The Citadel,76,75,1,,-23.9
2025-02-22,Chicago St.,Wagner,52,64,-12,,-0.9
2025-02-22,Cincinnati,TCU,75,63,12,,-5.0
2025-02-22,Colorado,Baylor,76,74,2,,5.5
2025-02-22,Coppin St.,Norfolk St.,63,79,-16,,13.4
2025-02-22,DePaul,Butler,72,84,-12,,1.4
2025-02-22,Delaware,Hofstra,65,78,-13,,-3.7
2025-02-22,Delaware St.,South Carolina St.,88,94,-6,,1.6
2025-02-22,Drexel,Charleston,64,55,9,,-0.9
2025-02-22,Elon,William & Mary,70,79,-9,,-6.0
2025-02-22,Fordham,Davidson,69,80,-11,,1.1
2025-02-22,Furman,VMI,75,71,4,,-12.4
2025-02-22,Gardner Webb,High Point,67,90,-23,,7.1
2025-02-22,George Washington,Massachusetts,74,52,22,,-8.6
2025-02-22,Gonzaga,Saint Mary's,67,74,-7,,-4.7
2025-02-22,Grambling St.,Southern,64,71,-7,,3.5
2025-02-22,Grand Canyon,Cal Baptist,66,64,2,,-8.9
2025-02-22,Hampton,UNC Wilmington,83,70,13,,3.3
2025-02-22,Houston,Iowa St.,68,59,9,,-10.3
2025-02-22,Houston Christian,Lamar,58,66,-8,,-0.0
2025-02-22,Idaho St.,Sacramento St.,83,66,17,,-12.7
2025-02-22,Illinois,Duke,67,110,-43,,7.1
2025-02-22,Illinois Chicago,Evansville,82,77,5,,-9.6
2025-02-22,Incarnate Word,Stephen F. Austin,63,61,2,,-3.9
2025-02-22,Iowa,Washington,85,79,6,,-8.1
2025-02-22,Jackson St.,Alcorn St.,71,63,8,,-5.0
2025-02-22,Jacksonville St.,UTEP,73,65,8,,-2.3
2025-02-22,James Madison,Georgia Southern,78,73,5,,-10.4
2025-02-22,Kansas,Oklahoma St.,96,64,32,,-14.7
2025-02-22,Kennesaw St.,New Mexico St.,49,60,-11,,-2.2
2025-02-22,LSU,Florida,65,79,-14,,10.4
2025-02-22,Lafayette,Lehigh,78,70,8,,-2.8
2025-02-22,Le Moyne,LIU,61,76,-15,,1.0
2025-02-22,Liberty,FIU,58,45,13,,-19.9
2025-02-22,Little Rock,Western Illinois,75,61,14,,-13.1
2025-02-22,Long Beach St.,UC Santa Barbara,56,58,-2,,6.0
2025-02-22,Louisville,Florida St.,89,81,8,,-15.2
2025-02-22,Loyola Marymount,Pepperdine,93,82,11,,-6.6
2025-02-22,McNeese St.,Texas A&M Corpus Chris,73,57,16,,-12.3
2025-02-22,Mercer,UNC Greensboro,61,78,-17,,2.5
2025-02-22,Miami FL,Virginia Tech,68,81,-13,,-1.0
2025-02-22,Middle Tennessee,Sam Houston St.,74,70,4,,-6.0
2025-02-22,Minnesota,Penn St.,60,69,-9,,-2.9
2025-02-22,Missouri St.,Illinois St.,68,70,-2,,1.6
2025-02-22,Montana St.,Montana,85,89,-4,,-1.9
2025-02-22,Morehead St.,Eastern Illinois,62,67,-5,,-4.7
2025-02-22,Morgan St.,Howard,81,87,-6,,-0.3
2025-02-22,N.C. State,Wake Forest,85,73,12,,0.9
2025-02-22,Nebraska Omaha,South Dakota,93,85,8,,-9.9
2025-02-22,Nevada,Boise St.,69,70,-1,,2.2
2025-02-22,New Orleans,Northwestern St.,66,73,-7,,3.0
2025-02-22,Nicholls St.,UT Rio Grande Valley,93,84,9,,-7.3
2025-02-22,North Carolina,Virginia,81,66,15,,-9.1
2025-02-22,North Carolina A&T,Stony Brook,73,72,1,,-4.5
2025-02-22,North Dakota,North Dakota St.,79,77,2,,5.2
2025-02-22,Northern Arizona,Eastern Washington,87,67,20,,-3.2
2025-02-22,Northern Colorado,Idaho,92,74,18,,-10.9
2025-02-22,Northern Illinois,Eastern Michigan,76,79,-3,,1.7
2025-02-22,Notre Dame,Pittsburgh,76,72,4,,-0.9
2025-02-22,Ohio,Akron,84,67,17,,2.3
2025-02-22,Oklahoma,Mississippi St.,93,87,6,,1.8
2025-02-22,Old Dominion,Georgia St.,70,76,-6,,-0.6
2025-02-22,Oral Roberts,St. Thomas,71,66,5,,9.0
2025-02-22,Pacific,Portland,73,81,-8,,-3.7
2025-02-22,Penn,Harvard,78,79,-1,,-2.7
2025-02-22,Prairie View A&M,Arkansas Pine Bluff,64,75,-11,,-10.9
2025-02-22,Princeton,Dartmouth,61,76,-15,,-3.4
2025-02-22,Radford,Presbyterian,73,80,-7,,-9.7
2025-02-22,Rice,Tulsa,71,50,21,,-7.0
2025-02-22,SMU,Clemson,69,79,-10,,-1.0
2025-02-22,Saint Francis,Fairleigh Dickinson,85,80,5,,-3.5
2025-02-22,Saint Joseph's,Richmond,78,62,16,,-14.7
2025-02-22,Saint Louis,Rhode Island,81,66,15,,-5.3
2025-02-22,Samford,Western Carolina,93,72,21,,-21.2
2025-02-22,San Diego,Oregon St.,73,83,-10,,9.2
2025-02-22,South Carolina,Texas,84,69,15,,3.0
2025-02-22,Southeast Missouri St.,Lindenwood,74,58,16,,-10.7
2025-02-22,Southeastern Louisiana,Texas A&M Commerce,83,65,18,,-13.3
2025-02-22,Southern Illinois,Valparaiso,79,83,-4,,-8.4
2025-02-22,Southern Indiana,SIU Edwardsville,82,68,14,,4.6
2025-02-22,Southern Miss,Louisiana,60,62,-2,,-3.6
2025-02-22,St. Bonaventure,Duquesne,70,63,7,,-6.5
2025-02-22,Stanford,California,66,61,5,,-8.2
2025-02-22,Tennessee Tech,Tennessee St.,77,74,3,,-0.8
2025-02-22,Texas A&M,Tennessee,69,77,-8,,0.0
2025-02-22,Texas Southern,Mississippi Valley St.,79,38,41,,-24.0
2025-02-22,Texas St.,South Alabama,93,92,1,,0.4
2025-02-22,Texas Tech,West Virginia,73,51,22,,-8.5
2025-02-22,Troy,Coastal Carolina,83,66,17,,-17.6
2025-02-22,UC Davis,Cal St. Northridge,62,65,-3,,2.4
2025-02-22,UC San Diego,Hawaii,83,44,39,,-17.4
2025-02-22,UMBC,NJIT,95,91,4,,-8.9
2025-02-22,UNC Asheville,Longwood,87,82,5,,-4.1
2025-02-22,UNLV,Colorado St.,53,61,-8,,-0.4
2025-02-22,UT Arlington,Tarleton St.,67,57,10,,-7.2
2025-02-22,Utah St.,San Diego St.,79,71,8,,-5.9
2025-02-22,Utah Valley,Seattle,61,55,6,,-5.3
2025-02-22,VCU,George Mason,70,54,16,,-6.3
2025-02-22,Vanderbilt,Mississippi,77,72,5,,-1.0
2025-02-22,Vermont,UMass Lowell,85,61,24,,-5.3
2025-02-22,Washington St.,Santa Clara,79,109,-30,,2.1
2025-02-22,Weber St.,Portland St.,60,58,2,,3.0
2025-02-22,Western Kentucky,Louisiana Tech,64,63,1,,-3.3
2025-02-22,Western Michigan,Central Michigan,57,86,-29,,0.9
2025-02-22,Wisconsin,Oregon,73,77,-4,,-11.2
2025-02-22,Wofford,East Tennessee St.,68,73,-5,,-4.6
2025-02-22,Wyoming,San Jose St.,73,82,-9,,-2.5
2025-02-22,Yale,Columbia,90,64,26,,-24.6
2025-02-23,Bucknell,Army,84,53,31,,-5.8
2025-02-23,Creighton,Georgetown,80,69,11,,-11.1
2025-02-23,East Carolina,UTSA,96,89,7,,-5.1
2025-02-23,Indiana,Purdue,73,58,15,,5.0
2025-02-23,Iona,Merrimack,70,77,-7,,-0.6
2025-02-23,Kansas St.,Arizona St.,54,66,-12,,-5.7
2025-02-23,Loyola MD,Colgate,84,65,19,,1.6
2025-02-23,Manhattan,Quinnipiac,71,74,-3,,1.2
2025-02-23,Marist,Niagara,64,61,3,,-7.9
2025-02-23,Memphis,Florida Atlantic,84,65,19,,-11.2
2025-02-23,Mount St. Mary's,Rider,79,72,7,,-7.2
2025-02-23,Navy,Holy Cross,83,77,6,,-6.0
2025-02-23,Northern Iowa,Drake,58,64,-6,,2.6
2025-02-23,Northern Kentucky,IU Indy,71,67,4,,-6.8
2025-02-23,Oakland,Cleveland St.,91,86,5,,-2.4
2025-02-23,Robert Morris,Milwaukee,72,59,13,,-2.8
2025-02-23,Rutgers,USC,95,85,10,,-1.1
2025-02-23,Saint Peter's,Sacred Heart,85,79,6,,0.0
2025-02-23,Seton Hall,Xavier,66,73,-7,,9.8
2025-02-23,Siena,Canisius,88,93,-5,,-12.9
2025-02-23,South Dakota St.,UMKC,70,65,5,,-13.0
2025-02-23,South Florida,North Texas,57,64,-7,,5.6
2025-02-23,St. John's,Connecticut,89,75,14,,-7.4
2025-02-23,UAB,Temple,80,64,16,,-9.3
2025-02-23,UCF,Utah,76,72,4,,-4.2
2025-02-23,UCLA,Ohio St.,69,61,8,,-6.8
2025-02-23,Wichita St.,Tulane,78,67,11,,-2.8
2025-02-23,Youngstown St.,Green Bay,81,77,4,,-13.8
2025-02-24,Alabama A&M,Florida A&M,77,66,11,,1.2
2025-02-24,Alabama St.,Bethune Cookman,68,70,-2,,-3.3
2025-02-24,Austin Peay,Lipscomb,78,95,-17,,6.4
2025-02-24,Central Arkansas,North Alabama,70,93,-23,,11.8
2025-02-24,Colorado,Kansas,64,71,-7,,6.8
2025-02-24,Coppin St.,Howard,72,61,11,,8.8
2025-02-24,Delaware St.,North Carolina Central,86,84,2,,-5.1
2025-02-24,Florida Gulf Coast,North Florida,86,82,4,,-10.7
2025-02-24,Florida St.,North Carolina,85,96,-11,,1.6
2025-02-24,Hampton,Stony Brook,81,49,32,,-10.6
2025-02-24,Houston Christian,Stephen F. Austin,72,56,16,,-3.7
2025-02-24,Incarnate Word,Lamar,73,61,12,,0.7
2025-02-24,Jacksonville,Eastern Kentucky,59,55,4,,-3.6
2025-02-24,Maryland Eastern Shore,South Carolina St.,68,81,-13,,10.8
2025-02-24,McNeese St.,UT Rio Grande Valley,100,65,35,,-17.8
2025-02-24,Monmouth,Northeastern,78,73,5,,0.2
2025-02-24,Nebraska,Michigan,46,49,-3,,1.7
2025-02-24,New Orleans,Texas A&M Commerce,71,73,-2,,-2.6
2025-02-24,Nicholls St.,Texas A&M Corpus Chris,71,69,2,,-3.2
2025-02-24,Norfolk St.,Morgan St.,69,60,9,,-16.8
2025-02-24,Prairie View A&M,Mississippi Valley St.,64,56,8,,-20.7
2025-02-24,Southeastern Louisiana,Northwestern St.,69,72,-3,,-6.3
2025-02-24,Stetson,Bellarmine,69,67,2,,-2.2
2025-02-24,Texas Southern,Arkansas Pine Bluff,81,56,25,,-15.0
2025-02-24,Texas Tech,Houston,61,69,-8,,2.7
2025-02-24,West Georgia,Queens,57,72,-15,,5.8
2025-02-24,William & Mary,UNC Wilmington,70,79,-9,,0.9
2025-02-25,Air Force,Colorado St.,55,77,-22,,11.5
2025-02-25,Alabama,Mississippi St.,111,73,38,,-10.6
2025-02-25,Ball St.,Akron,82,87,-5,,6.4
2025-02-25,Central Michigan,Buffalo,73,69,4,,-17.4
2025-02-25,Cincinnati,Baylor,69,67,2,,-1.3
2025-02-25,Davidson,Saint Louis,56,57,-1,,-3.4
2025-02-25,Eastern Michigan,Bowling Green,60,65,-5,,-3.5
2025-02-25,Georgia,Florida,88,83,5,,5.8
2025-02-25,Georgia Southern,Appalachian St.,61,59,2,,2.8
2025-02-25,Illinois,Iowa,81,61,20,,-14.4
2025-02-25,Kent St.,Toledo,105,65,40,,-9.5
2025-02-25,LSU,Tennessee,59,65,-6,,7.5
2025-02-25,Lafayette,Army,81,65,16,,-2.0
2025-02-25,Louisiana Monroe,James Madison,79,85,-6,,8.8
2025-02-25,Marquette,Providence,82,52,30,,-11.4
2025-02-25,Marshall,Old Dominion,83,66,17,,-11.5
2025-02-25,Miami FL,Duke,60,97,-37,,23.3
2025-02-25,Miami OH,Northern Illinois,87,58,29,,-17.8
2025-02-25,Minnesota,Northwestern,63,75,-12,,-0.7
2025-02-25,Missouri,South Carolina,101,71,30,,-15.2
2025-02-25,Murray St.,Indiana St.,85,75,10,,-7.1
2025-02-25,Nevada,Wyoming,84,61,23,,-9.9
2025-02-25,Oklahoma St.,Iowa St.,74,68,6,,10.1
2025-02-25,Pittsburgh,Georgia Tech,67,73,-6,,-7.7
2025-02-25,Richmond,VCU,60,78,-18,,11.8
2025-02-25,San Diego St.,New Mexico,73,65,8,,-1.1
2025-02-25,San Jose St.,UNLV,71,77,-6,,0.7
2025-02-25,Santa Clara,Gonzaga,76,95,-19,,1.7
2025-02-25,Southern Illinois,Illinois St.,88,79,9,,-0.6
2025-02-25,Texas St.,Troy,69,74,-5,,1.8
2025-02-25,Virginia Tech,Louisville,66,71,-5,,10.1
2025-02-25,West Virginia,TCU,73,55,18,,-6.9
2025-02-25,Western Illinois,Lindenwood,86,81,5,,-0.2
2025-02-25,Western Michigan,Ohio,82,73,9,,4.7
2025-02-25,Wisconsin,Washington,88,62,26,,-17.9
2025-02-26,American,Navy,60,68,-8,,-5.8
2025-02-26,Arizona,Utah,83,66,17,,-15.0
2025-02-26,Arizona St.,BYU,81,91,-10,,3.5
2025-02-26,Arkansas,Texas,86,81,5,,-3.8
2025-02-26,Auburn,Mississippi,106,76,30,,-13.9
2025-02-26,Boise St.,Utah St.,82,65,17,,-3.0
2025-02-26,Butler,St. John's,70,76,-6,,5.1
2025-02-26,California,SMU,77,81,-4,,6.2
2025-02-26,Clemson,Notre Dame,83,68,15,,-13.8
2025-02-26,Coastal Carolina,Georgia St.,80,74,6,,0.9
2025-02-26,Colgate,Holy Cross,81,73,8,,-7.6
2025-02-26,Connecticut,Georgetown,93,79,14,,-9.3
2025-02-26,Creighton,DePaul,75,65,10,,-16.3
2025-02-26,East Tennessee St.,Mercer,59,58,1,,-11.4
2025-02-26,Evansville,Drake,61,65,-4,,9.2
2025-02-26,Florida Gulf Coast,Bellarmine,80,61,19,,-16.3
2025-02-26,Furman,The Citadel,85,42,43,,-18.2
2025-02-26,Gardner Webb,Radford,56,63,-7,,0.4
2025-02-26,George Mason,Fordham,74,64,10,,-16.7
2025-02-26,High Point,USC Upstate,88,66,22,,-25.7
2025-02-26,Indiana,Penn St.,83,78,5,,-5.9
2025-02-26,Jacksonville,Stetson,79,72,7,,-16.3
2025-02-26,La Salle,Duquesne,62,67,-5,,1.6
2025-02-26,Lehigh,Boston University,68,79,-11,,-4.5
2025-02-26,Lipscomb,Central Arkansas,78,60,18,,-23.7
2025-02-26,Louisiana,Arkansas St.,64,83,-19,,8.6
2025-02-26,Loyola Chicago,George Washington,77,57,20,,-2.9
2025-02-26,Loyola MD,Bucknell,67,70,-3,,2.8
2025-02-26,Maryland,Michigan St.,55,58,-3,,-4.4
2025-02-26,Maryland Eastern Shore,North Carolina Central,68,59,9,,5.6
2025-02-26,Memphis,Rice,84,72,12,,-15.0
2025-02-26,Missouri St.,Belmont,65,74,-9,,-0.5
2025-02-26,North Alabama,Queens,74,69,5,,-10.0
2025-02-26,North Dakota St.,South Dakota,82,78,4,,-14.3
2025-02-26,North Florida,Eastern Kentucky,81,86,-5,,0.6
2025-02-26,Northern Iowa,Illinois Chicago,74,52,22,,-6.7
2025-02-26,Oklahoma,Kentucky,82,83,-1,,3.4
2025-02-26,Oregon St.,San Francisco,72,74,-2,,-0.4
2025-02-26,Rhode Island,Dayton,77,85,-8,,1.8
2025-02-26,Saint Joseph's,St. Bonaventure,75,64,11,,-4.8
2025-02-26,Seton Hall,Villanova,54,59,-5,,9.1
2025-02-26,Southern Miss,South Alabama,82,88,-6,,4.8
2025-02-26,Stanford,Boston College,78,60,18,,-10.1
2025-02-26,Syracuse,N.C. State,74,60,14,,-1.0
2025-02-26,Temple,South Florida,73,71,2,,-5.8
2025-02-26,Texas A&M,Vanderbilt,84,86,-2,,-7.2
2025-02-26,Tulane,Charlotte,78,64,14,,-10.7
2025-02-26,UCF,Kansas St.,80,76,4,,-1.9
2025-02-26,UNC Asheville,Presbyterian,59,64,-5,,-7.3
2025-02-26,USC,Ohio St.,82,87,-5,,-1.7
2025-02-26,Valparaiso,Bradley,65,76,-11,,5.5
2025-02-26,Wake Forest,Virginia,75,83,-8,,-6.1
2025-02-26,West Georgia,Austin Peay,73,70,3,,1.3
2025-02-26,Western Carolina,Wofford,67,90,-23,,8.3
