strategy,date,home_team,away_team,closing_spread,actual_margin,pred_margin,edge_pts,pick,won,profit,cumulative_pl,drawdown,stake_used
XGBoost_3pt,2025-02-13,South Dakota St.,Nebraska Omaha,-8.3,13.0,3.112236976623535,-5.19,Away,False,-100.0,100818.18,100.0,
XGBoost_3pt,2025-02-13,UC Davis,UC Riverside,-0.9,1.0,-4.173792839050293,-5.07,Away,False,-100.0,100718.18,200.0,
XGBoost_3pt,2025-02-13,Western Illinois,Southern Indiana,-0.0,25.0,3.2963292598724365,3.3,Home,True,90.91,100809.09,109.09,
XGBoost_3pt,2025-02-13,Stony Brook,Monmouth,0.6,-10.0,-4.893989086151123,-4.29,Away,True,90.91,100900.0,18.18,
XGBoost_3pt,2025-02-13,UTEP,FIU,-13.9,14.0,10.541267395019531,-3.36,Away,False,-100.0,100800.0,118.18,
XGBoost_3pt,2025-02-13,Vermont,New Hampshire,-11.8,20.0,15.527756690979004,3.73,Home,True,90.91,100890.91,27.27,
XGBoost_3pt,2025-02-14,Brown,Princeton,-0.4,14.0,4.551979064941406,4.15,Home,True,90.91,100981.82,0.0,
XGBoost_3pt,2025-02-14,Dartmouth,Columbia,-6.7,22.0,13.888319969177246,7.19,Home,True,90.91,101072.73,0.0,
XGBoost_3pt,2025-02-14,Green Bay,Northern Kentucky,1.0,-13.0,-4.4027934074401855,-3.4,Away,True,90.91,101163.64,0.0,
XGBoost_3pt,2025-02-14,Indiana,UCLA,2.5,-4.0,1.1212221384048462,3.62,Home,False,-100.0,101063.64,100.0,
XGBoost_3pt,2025-02-14,Yale,Penn,-24.4,1.0,20.038990020751953,-4.36,Away,True,90.91,101154.55,9.09,
XGBoost_3pt,2025-02-14,Niagara,Mount St. Mary's,-1.8,-1.0,-4.0097174644470215,-5.81,Away,True,90.91,101245.45,0.0,
XGBoost_3pt,2025-02-14,Manhattan,Merrimack,0.8,4.0,-4.075551509857178,-3.28,Away,False,-100.0,101145.45,100.0,
XGBoost_3pt,2025-02-15,Arizona St.,TCU,-4.8,-4.0,0.7317467927932739,-4.07,Away,True,90.91,101236.36,9.09,
XGBoost_3pt,2025-02-15,Ball St.,Northern Illinois,-11.9,6.0,7.255880355834961,-4.64,Away,True,90.91,101327.27,0.0,
XGBoost_3pt,2025-02-15,Alabama,Auburn,-0.0,-9.0,-3.3726236820220947,-3.37,Away,True,90.91,101418.18,0.0,
XGBoost_3pt,2025-02-15,Buffalo,Bowling Green,0.7,-4.0,-4.189596652984619,-3.49,Away,True,90.91,101509.09,0.0,
XGBoost_3pt,2025-02-15,Chattanooga,East Tennessee St.,-6.9,7.0,3.6698670387268066,-3.23,Away,False,-100.0,101409.09,100.0,
XGBoost_3pt,2025-02-15,Cal Baptist,Utah Tech,-14.6,3.0,9.970415115356445,-4.63,Away,True,90.91,101500.0,9.09,
XGBoost_3pt,2025-02-15,Colorado,UCF,1.1,13.0,2.610248327255249,3.71,Home,True,90.91,101590.91,0.0,
XGBoost_3pt,2025-02-15,Dartmouth,Cornell,-0.5,39.0,6.17609167098999,5.68,Home,True,90.91,101681.82,0.0,
XGBoost_3pt,2025-02-15,Davidson,George Washington,-3.8,-7.0,-1.289665699005127,-5.09,Away,True,90.91,101772.73,0.0,
XGBoost_3pt,2025-02-15,Delaware St.,Howard,-2.6,21.0,5.691900730133057,3.09,Home,True,90.91,101863.64,0.0,
XGBoost_3pt,2025-02-15,Colorado St.,Wyoming,-10.1,35.0,20.227367401123047,10.13,Home,True,90.91,101954.55,0.0,
XGBoost_3pt,2025-02-15,Eastern Kentucky,Queens,-5.2,6.0,1.8132022619247437,-3.39,Away,False,-100.0,101854.55,100.0,
XGBoost_3pt,2025-02-15,Eastern Washington,Idaho,-4.4,2.0,1.0370370149612427,-3.36,Away,True,90.91,101945.45,9.09,
XGBoost_3pt,2025-02-15,BYU,Kansas St.,-6.9,15.0,18.07984161376953,11.18,Home,True,90.91,102036.36,0.0,
XGBoost_3pt,2025-02-15,Cal St. Bakersfield,Cal St. Fullerton,-8.7,37.0,16.94329833984375,8.24,Home,True,90.91,102127.27,0.0,
XGBoost_3pt,2025-02-15,Cal St. Northridge,Cal Poly,-12.6,4.0,7.266581058502197,-5.33,Away,True,90.91,102218.18,0.0,
XGBoost_3pt,2025-02-15,Georgia,Missouri,1.9,-13.0,2.2802634239196777,4.18,Home,False,-100.0,102118.18,100.0,
XGBoost_3pt,2025-02-15,Furman,UNC Greensboro,-2.8,-8.0,7.903589248657227,5.1,Home,False,-100.0,102018.18,200.0,
XGBoost_3pt,2025-02-15,Illinois,Michigan St.,-6.6,-14.0,-2.779226779937744,-9.38,Away,True,90.91,102109.09,109.09,
XGBoost_3pt,2025-02-15,Gonzaga,Pepperdine,-25.8,52.0,29.378042221069336,3.58,Home,True,90.91,102200.0,18.18,
XGBoost_3pt,2025-02-15,Hawaii,UC Irvine,3.4,-17.0,-8.480737686157227,-5.08,Away,True,90.91,102290.91,0.0,
XGBoost_3pt,2025-02-15,Florida St.,Clemson,3.5,-26.0,-10.329554557800293,-6.83,Away,True,90.91,102381.82,0.0,
XGBoost_3pt,2025-02-15,Longwood,Presbyterian,-8.7,-9.0,3.806075096130371,-4.89,Away,True,90.91,102472.73,0.0,
XGBoost_3pt,2025-02-15,Louisiana,Marshall,3.3,11.0,-7.720141887664795,-4.42,Away,False,-100.0,102372.73,100.0,
XGBoost_3pt,2025-02-15,Massachusetts,St. Bonaventure,1.7,-14.0,-7.0648908615112305,-5.36,Away,True,90.91,102463.64,9.09,
XGBoost_3pt,2025-02-15,Eastern Michigan,Toledo,2.9,7.0,0.6067771315574646,3.51,Home,True,90.91,102554.55,0.0,
XGBoost_3pt,2025-02-15,SMU,Wake Forest,-7.9,-11.0,3.6720311641693115,-4.23,Away,True,90.91,102645.45,0.0,
XGBoost_3pt,2025-02-15,New Hampshire,UMass Lowell,6.4,1.0,-2.3950235843658447,4.0,Home,True,90.91,102736.36,0.0,
XGBoost_3pt,2025-02-15,New Orleans,McNeese St.,16.1,-14.0,-20.684185028076172,-4.58,Away,False,-100.0,102636.36,100.0,
XGBoost_3pt,2025-02-15,North Alabama,Jacksonville,-7.4,13.0,11.119206428527832,3.72,Home,True,90.91,102727.27,9.09,
XGBoost_3pt,2025-02-15,North Carolina A&T,Charleston,6.3,-10.0,-10.007598876953125,-3.71,Away,True,90.91,102818.18,0.0,
XGBoost_3pt,2025-02-15,North Carolina Central,Coppin St.,-14.3,12.0,11.275373458862305,-3.02,Away,True,90.91,102909.09,0.0,
XGBoost_3pt,2025-02-15,North Dakota St.,Denver,-17.6,5.0,9.754423141479492,-7.85,Away,True,90.91,103000.0,0.0,
XGBoost_3pt,2025-02-15,Northeastern,Stony Brook,-13.4,11.0,9.141571998596191,-4.26,Away,True,90.91,103090.91,0.0,
XGBoost_3pt,2025-02-15,Oklahoma,LSU,-7.0,-3.0,11.148500442504883,4.15,Home,False,-100.0,102990.91,100.0,
XGBoost_3pt,2025-02-15,Penn St.,Washington,-6.1,-2.0,12.271939277648926,6.17,Home,False,-100.0,102890.91,200.0,
XGBoost_3pt,2025-02-15,Oklahoma St.,Texas Tech,9.7,-38.0,-13.338091850280762,-3.64,Away,True,90.91,102981.82,109.09,
XGBoost_3pt,2025-02-15,Southern Illinois,Belmont,-3.1,-5.0,-3.5873329639434814,-6.69,Away,True,90.91,103072.73,18.18,
XGBoost_3pt,2025-02-15,San Diego,San Francisco,11.7,-23.0,-18.026546478271484,-6.33,Away,True,90.91,103163.64,0.0,
XGBoost_3pt,2025-02-15,San Diego St.,Boise St.,-0.2,17.0,3.51676082611084,3.32,Home,True,90.91,103254.55,0.0,
XGBoost_3pt,2025-02-15,Purdue,Wisconsin,-5.1,-10.0,-1.2529925107955933,-6.35,Away,True,90.91,103345.45,0.0,
XGBoost_3pt,2025-02-15,South Carolina St.,Morgan St.,-11.9,28.0,17.026599884033203,5.13,Home,True,90.91,103436.36,0.0,
XGBoost_3pt,2025-02-15,Southeastern Louisiana,Nicholls St.,-3.0,3.0,-0.9270015954971313,-3.93,Away,False,-100.0,103336.36,100.0,
XGBoost_3pt,2025-02-15,Utah,Kansas,6.7,7.0,-1.5477126836776733,5.15,Home,True,90.91,103427.27,9.09,
XGBoost_3pt,2025-02-15,Texas A&M Commerce,Lamar,5.0,-10.0,-8.147496223449707,-3.15,Away,True,90.91,103518.18,0.0,
XGBoost_3pt,2025-02-15,Southern,Prairie View A&M,-13.6,12.0,18.50499725341797,4.9,Home,False,-100.0,103418.18,100.0,
XGBoost_3pt,2025-02-15,Syracuse,North Carolina,5.3,-6.0,-8.959959983825684,-3.66,Away,True,90.91,103509.09,9.09,
XGBoost_3pt,2025-02-15,UT Rio Grande Valley,Houston Christian,-3.4,24.0,7.865614414215088,4.47,Home,True,90.91,103600.0,0.0,
XGBoost_3pt,2025-02-15,Virginia Tech,Virginia,-1.9,-3.0,-4.114581108093262,-6.01,Away,True,90.91,103690.91,0.0,
XGBoost_3pt,2025-02-15,UTEP,Liberty,1.4,-7.0,-7.714628219604492,-6.31,Away,True,90.91,103781.82,0.0,
XGBoost_3pt,2025-02-15,St. Thomas,Nebraska Omaha,-7.9,11.0,4.757623672485352,-3.14,Away,False,-100.0,103681.82,100.0,
XGBoost_3pt,2025-02-15,Western Kentucky,Middle Tennessee,-2.8,-10.0,-2.0039920806884766,-4.8,Away,True,90.91,103772.73,9.09,
XGBoost_3pt,2025-02-16,Canisius,Mount St. Mary's,3.8,-7.0,-7.662832260131836,-3.86,Away,True,90.91,103863.64,0.0,
XGBoost_3pt,2025-02-16,New Mexico,Utah St.,-6.0,3.0,2.877568006515503,-3.12,Away,True,90.91,103954.55,0.0,
XGBoost_3pt,2025-02-16,Illinois Chicago,Missouri St.,-7.8,5.0,2.7552542686462402,-5.04,Away,True,90.91,104045.45,0.0,
XGBoost_3pt,2025-02-16,Northwestern,Nebraska,-0.9,-4.0,5.20849609375,4.31,Home,False,-100.0,103945.45,100.0,
XGBoost_3pt,2025-02-16,Quinnipiac,Iona,-9.1,5.0,4.324400424957275,-4.78,Away,True,90.91,104036.36,9.09,
XGBoost_3pt,2025-02-16,St. John's,Creighton,-5.8,6.0,9.147075653076172,3.35,Home,True,90.91,104127.27,0.0,
XGBoost_3pt,2025-02-16,South Dakota,South Dakota St.,6.2,-3.0,-2.3912196159362793,3.81,Home,True,90.91,104218.18,0.0,
XGBoost_3pt,2025-02-16,Notre Dame,Louisville,6.3,-15.0,-12.305498123168945,-6.01,Away,True,90.91,104309.09,0.0,
XGBoost_3pt,2025-02-17,Grambling St.,Prairie View A&M,-4.6,22.0,8.578714370727539,3.98,Home,True,90.91,104400.0,0.0,
XGBoost_3pt,2025-02-17,North Carolina Central,Morgan St.,-8.3,-14.0,4.441114902496338,-3.86,Away,True,90.91,104490.91,0.0,
XGBoost_3pt,2025-02-17,Northern Iowa,Murray St.,-3.5,7.0,7.829779624938965,4.33,Home,True,90.91,104581.82,0.0,
XGBoost_3pt,2025-02-17,Southeastern Louisiana,McNeese St.,5.9,-6.0,-9.542205810546875,-3.64,Away,True,90.91,104672.73,0.0,
XGBoost_3pt,2025-02-17,New Orleans,Nicholls St.,7.1,-16.0,-11.176465034484863,-4.08,Away,True,90.91,104763.64,0.0,
XGBoost_3pt,2025-02-17,Utah,Kansas St.,-1.0,5.0,4.3859076499938965,3.39,Home,True,90.91,104854.55,0.0,
XGBoost_3pt,2025-02-17,Texas A&M Corpus Chris,Houston Christian,-9.3,6.0,12.629486083984375,3.33,Home,False,-100.0,104754.55,100.0,
XGBoost_3pt,2025-02-17,Virginia,Duke,12.9,-18.0,-20.91082191467285,-8.01,Away,True,90.91,104845.45,9.09,
XGBoost_3pt,2025-02-18,Buffalo,Western Michigan,-0.3,-33.0,-5.6659111976623535,-5.97,Away,True,90.91,104936.36,0.0,
XGBoost_3pt,2025-02-18,Arizona St.,Houston,11.5,-15.0,-15.733163833618164,-4.23,Away,True,90.91,105027.27,0.0,
XGBoost_3pt,2025-02-18,Bellarmine,Austin Peay,3.6,26.0,-0.36954402923583984,3.23,Home,True,90.91,105118.18,0.0,
XGBoost_3pt,2025-02-18,Davidson,Loyola Chicago,-4.4,-8.0,-3.2996485233306885,-7.7,Away,True,90.91,105209.09,0.0,
XGBoost_3pt,2025-02-18,Colorado St.,Nevada,-6.5,8.0,12.817400932312012,6.32,Home,True,90.91,105300.0,0.0,
XGBoost_3pt,2025-02-18,BYU,Kansas,-1.9,34.0,10.12157154083252,8.22,Home,True,90.91,105390.91,0.0,
XGBoost_3pt,2025-02-18,Connecticut,Villanova,-6.2,7.0,9.371492385864258,3.17,Home,True,90.91,105481.82,0.0,
XGBoost_3pt,2025-02-18,Akron,Northern Illinois,-27.6,10.0,21.89187240600586,-5.71,Away,True,90.91,105572.73,0.0,
XGBoost_3pt,2025-02-18,Florida,Oklahoma,-16.1,22.0,19.491554260253906,3.39,Home,True,90.91,105663.64,0.0,
XGBoost_3pt,2025-02-18,San Diego St.,Fresno St.,-19.7,23.0,16.06093406677246,-3.64,Away,False,-100.0,105563.64,100.0,
XGBoost_3pt,2025-02-18,Tennessee Martin,Tennessee St.,-2.4,-11.0,-0.8016613721847534,-3.2,Away,True,90.91,105654.55,9.09,
XGBoost_3pt,2025-02-18,Toledo,Ball St.,-7.1,1.0,3.7658956050872803,-3.33,Away,True,90.91,105745.45,0.0,
XGBoost_3pt,2025-02-18,UCLA,Minnesota,-11.8,-3.0,15.058328628540039,3.26,Home,False,-100.0,105645.45,100.0,
XGBoost_3pt,2025-02-18,Michigan St.,Purdue,-1.7,9.0,4.807850360870361,3.11,Home,True,90.91,105736.36,9.09,
XGBoost_3pt,2025-02-19,Army,American,-2.8,7.0,-1.7977344989776611,-4.6,Away,False,-100.0,105636.36,109.09,
XGBoost_3pt,2025-02-19,Boise St.,New Mexico,-2.7,8.0,5.825567722320557,3.13,Home,True,90.91,105727.27,18.18,
XGBoost_3pt,2025-02-19,Chattanooga,Western Carolina,-22.2,5.0,14.513856887817383,-7.69,Away,True,90.91,105818.18,0.0,
XGBoost_3pt,2025-02-19,Kentucky,Vanderbilt,-8.9,21.0,13.245118141174316,4.35,Home,True,90.91,105909.09,0.0,
XGBoost_3pt,2025-02-19,Saint Mary's,Portland,-28.5,13.0,20.318395614624023,-8.18,Away,True,90.91,106000.0,0.0,
XGBoost_3pt,2025-02-19,Penn St.,Nebraska,1.0,17.0,5.243408679962158,6.24,Home,True,90.91,106090.91,0.0,
XGBoost_3pt,2025-02-19,North Carolina,N.C. State,-9.2,24.0,12.755498886108398,3.56,Home,True,90.91,106181.82,0.0,
XGBoost_3pt,2025-02-19,South Dakota St.,North Dakota St.,-5.2,-9.0,-0.266344279050827,-5.47,Away,True,90.91,106272.73,0.0,
XGBoost_3pt,2025-02-19,Notre Dame,SMU,1.7,-24.0,-5.118913650512695,-3.42,Away,True,90.91,106363.64,0.0,
XGBoost_3pt,2025-02-19,Rice,UAB,2.0,-1.0,-5.82420539855957,-3.82,Away,False,-100.0,106263.64,100.0,
XGBoost_3pt,2025-02-19,Southern Illinois,Murray St.,-3.0,-2.0,-1.417356014251709,-4.42,Away,True,90.91,106354.55,9.09,
XGBoost_3pt,2025-02-19,Samford,Furman,-8.7,-8.0,2.3223698139190674,-6.38,Away,True,90.91,106445.45,0.0,
XGBoost_3pt,2025-02-19,Washington St.,Gonzaga,8.8,-21.0,-17.539060592651367,-8.74,Away,True,90.91,106536.36,0.0,
XGBoost_3pt,2025-02-19,Washington,Rutgers,-1.1,-4.0,-2.8990979194641113,-4.0,Away,True,90.91,106627.27,0.0,
XGBoost_3pt,2025-02-19,VMI,Wofford,3.7,-39.0,-9.071561813354492,-5.37,Away,True,90.91,106718.18,0.0,
XGBoost_3pt,2025-02-20,Elon,Towson,-2.8,6.0,-0.4532291293144226,-3.25,Away,False,-100.0,106618.18,100.0,
XGBoost_3pt,2025-02-20,Florida Atlantic,Wichita St.,-8.3,-7.0,4.102181434631348,-4.2,Away,True,90.91,106709.09,9.09,
XGBoost_3pt,2025-02-20,Delaware,Drexel,-2.8,-4.0,-0.6312432289123535,-3.43,Away,True,90.91,106800.0,0.0,
XGBoost_3pt,2025-02-20,Appalachian St.,Georgia Southern,-11.8,5.0,7.465349197387695,-4.33,Away,True,90.91,106890.91,0.0,
XGBoost_3pt,2025-02-20,Maryland,USC,-10.5,17.0,14.193392753601074,3.69,Home,True,90.91,106981.82,0.0,
XGBoost_3pt,2025-02-20,Little Rock,Lindenwood,-10.3,-1.0,5.251180648803711,-5.05,Away,True,90.91,107072.73,0.0,
XGBoost_3pt,2025-02-20,Kennesaw St.,UTEP,-1.5,10.0,5.376677513122559,3.88,Home,True,90.91,107163.64,0.0,
XGBoost_3pt,2025-02-20,Morehead St.,SIU Edwardsville,1.5,-18.0,-4.525996208190918,-3.03,Away,True,90.91,107254.55,0.0,
XGBoost_3pt,2025-02-20,Middle Tennessee,Louisiana Tech,-6.6,-11.0,3.3926734924316406,-3.21,Away,True,90.91,107345.45,0.0,
XGBoost_3pt,2025-02-20,Northeastern,Charleston,-2.5,-11.0,-1.318863868713379,-3.82,Away,True,90.91,107436.36,0.0,
XGBoost_3pt,2025-02-20,Stetson,Florida Gulf Coast,9.9,-3.0,-13.63418197631836,-3.73,Away,False,-100.0,107336.36,100.0,
XGBoost_3pt,2025-02-20,Southern Indiana,Eastern Illinois,-3.7,-9.0,-0.9670488238334656,-4.67,Away,True,90.91,107427.27,9.09,
XGBoost_3pt,2025-02-20,San Francisco,Pacific,-21.2,13.0,17.955467224121094,-3.24,Away,True,90.91,107518.18,0.0,
XGBoost_3pt,2025-02-20,Southern Miss,Coastal Carolina,-7.1,-9.0,2.1492929458618164,-4.95,Away,True,90.91,107609.09,0.0,
XGBoost_3pt,2025-02-20,UMass Lowell,UMBC,-6.6,19.0,10.681746482849121,4.08,Home,True,90.91,107700.0,0.0,
XGBoost_3pt,2025-02-20,Radford,UNC Asheville,-3.8,24.0,8.775745391845703,4.98,Home,True,90.91,107790.91,0.0,
XGBoost_3pt,2025-02-20,Old Dominion,Marshall,2.3,-4.0,-6.506747722625732,-4.21,Away,True,90.91,107881.82,0.0,
XGBoost_3pt,2025-02-20,UC Davis,Cal St. Bakersfield,-5.7,-5.0,1.2690569162368774,-4.43,Away,True,90.91,107972.73,0.0,
XGBoost_3pt,2025-02-20,Northern Colorado,Eastern Washington,-10.2,19.0,14.730704307556152,4.53,Home,True,90.91,108063.64,0.0,
XGBoost_3pt,2025-02-20,Ohio St.,Northwestern,-8.2,-21.0,3.8422622680664062,-4.36,Away,True,90.91,108154.55,0.0,
XGBoost_3pt,2025-02-20,Western Kentucky,Sam Houston St.,-6.5,-16.0,1.8744465112686157,-4.63,Away,True,90.91,108245.45,0.0,
XGBoost_3pt,2025-02-20,West Georgia,Central Arkansas,-5.9,-11.0,2.337303400039673,-3.56,Away,True,90.91,108336.36,0.0,
XGBoost_3pt,2025-02-21,Michigan,Michigan St.,-3.5,-13.0,-0.9295925498008728,-4.43,Away,True,90.91,108427.27,0.0,
XGBoost_3pt,2025-02-21,Detroit Mercy,Cleveland St.,6.6,-8.0,-9.60282039642334,-3.0,Away,True,90.91,108518.18,0.0,
XGBoost_3pt,2025-02-21,Marist,Canisius,-12.4,8.0,7.1000189781188965,-5.3,Away,True,90.91,108609.09,0.0,
XGBoost_3pt,2025-02-21,Merrimack,Sacred Heart,-7.1,-1.0,3.380232810974121,-3.72,Away,True,90.91,108700.0,0.0,
XGBoost_3pt,2025-02-21,Iona,Manhattan,-3.6,5.0,-0.8668884038925171,-4.47,Away,False,-100.0,108600.0,100.0,
XGBoost_3pt,2025-02-21,Yale,Cornell,-16.3,4.0,7.961267948150635,-8.34,Away,True,90.91,108690.91,9.09,
XGBoost_3pt,2025-02-21,Toledo,Bowling Green,-8.9,-1.0,4.573474407196045,-4.33,Away,True,90.91,108781.82,0.0,
XGBoost_3pt,2025-02-21,Youngstown St.,Milwaukee,-2.0,-10.0,-3.8105111122131348,-5.81,Away,True,90.91,108872.73,0.0,
XGBoost_3pt,2025-02-21,Rider,Fairfield,-6.7,-20.0,0.6144444942474365,-6.09,Away,True,90.91,108963.64,0.0,
XGBoost_3pt,2025-02-22,Alabama A&M,Bethune Cookman,2.4,-4.0,-6.293126583099365,-3.89,Away,True,90.91,109054.55,0.0,
XGBoost_3pt,2025-02-22,Arkansas,Missouri,3.6,7.0,1.1087939739227295,4.71,Home,True,90.91,109145.45,0.0,
XGBoost_3pt,2025-02-22,Appalachian St.,Marshall,-7.4,-10.0,2.303506374359131,-5.1,Away,True,90.91,109236.36,0.0,
XGBoost_3pt,2025-02-22,Delaware St.,South Carolina St.,1.6,-6.0,-6.708558082580566,-5.11,Away,True,90.91,109327.27,0.0,
XGBoost_3pt,2025-02-22,Boston College,Georgia Tech,1.0,15.0,-4.370131015777588,-3.37,Away,False,-100.0,109227.27,100.0,
XGBoost_3pt,2025-02-22,Ball St.,Buffalo,-12.3,14.0,6.459326267242432,-5.84,Away,False,-100.0,109127.27,200.0,
XGBoost_3pt,2025-02-22,Brown,Cornell,-2.5,-4.0,-2.9490861892700195,-5.45,Away,True,90.91,109218.18,109.09,
XGBoost_3pt,2025-02-22,Cal Poly,UC Riverside,0.5,12.0,3.0308547019958496,3.53,Home,True,90.91,109309.09,18.18,
XGBoost_3pt,2025-02-22,Campbell,Towson,-3.1,-9.0,-0.7377668619155884,-3.84,Away,True,90.91,109400.0,0.0,
XGBoost_3pt,2025-02-22,Chattanooga,The Citadel,-23.9,1.0,18.79560661315918,-5.1,Away,True,90.91,109490.91,0.0,
XGBoost_3pt,2025-02-22,Chicago St.,Wagner,-0.9,-12.0,-2.6897552013397217,-3.59,Away,True,90.91,109581.82,0.0,
XGBoost_3pt,2025-02-22,Cincinnati,TCU,-5.0,12.0,8.561336517333984,3.56,Home,True,90.91,109672.73,0.0,
XGBoost_3pt,2025-02-22,Belmont,Indiana St.,-10.3,2.0,6.664615631103516,-3.64,Away,True,90.91,109763.64,0.0,
XGBoost_3pt,2025-02-22,Albany,New Hampshire,-12.7,-11.0,6.176021575927734,-6.52,Away,True,90.91,109854.55,0.0,
XGBoost_3pt,2025-02-22,Elon,William & Mary,-6.0,-9.0,2.450990915298462,-3.55,Away,True,90.91,109945.45,0.0,
XGBoost_3pt,2025-02-22,Jackson St.,Alcorn St.,-5.0,8.0,8.215147972106934,3.22,Home,True,90.91,110036.36,0.0,
XGBoost_3pt,2025-02-22,Iowa,Washington,-8.1,6.0,11.791987419128418,3.69,Home,False,-100.0,109936.36,100.0,
XGBoost_3pt,2025-02-22,Fordham,Davidson,1.1,-11.0,-4.178194999694824,-3.08,Away,True,90.91,110027.27,9.09,
XGBoost_3pt,2025-02-22,Illinois,Duke,7.1,-43.0,-16.198604583740234,-9.1,Away,True,90.91,110118.18,0.0,
XGBoost_3pt,2025-02-22,Liberty,FIU,-19.9,13.0,15.79209041595459,-4.11,Away,True,90.91,110209.09,0.0,
XGBoost_3pt,2025-02-22,Le Moyne,LIU,1.0,-15.0,-7.82360315322876,-6.82,Away,True,90.91,110300.0,0.0,
XGBoost_3pt,2025-02-22,Little Rock,Western Illinois,-13.1,14.0,7.928788185119629,-5.17,Away,False,-100.0,110200.0,100.0,
XGBoost_3pt,2025-02-22,Louisville,Florida St.,-15.2,8.0,11.496024131774902,-3.7,Away,True,90.91,110290.91,9.09,
XGBoost_3pt,2025-02-22,Houston Christian,Lamar,-0.0,-8.0,-3.104360342025757,-3.1,Away,True,90.91,110381.82,0.0,
XGBoost_3pt,2025-02-22,Colorado,Baylor,5.5,2.0,-0.5489718914031982,4.95,Home,True,90.91,110472.73,0.0,
XGBoost_3pt,2025-02-22,Texas Southern,Mississippi Valley St.,-24.0,41.0,33.275569915771484,9.28,Home,True,90.91,110563.64,0.0,
XGBoost_3pt,2025-02-22,New Orleans,Northwestern St.,3.0,-7.0,-8.839630126953125,-5.84,Away,True,90.91,110654.55,0.0,
XGBoost_3pt,2025-02-22,Northern Arizona,Eastern Washington,-3.2,20.0,6.944730758666992,3.74,Home,True,90.91,110745.45,0.0,
XGBoost_3pt,2025-02-22,Yale,Columbia,-24.6,26.0,19.884117126464844,-4.72,Away,False,-100.0,110645.45,100.0,
XGBoost_3pt,2025-02-22,San Diego,Oregon St.,9.2,-10.0,-13.6362886428833,-4.44,Away,True,90.91,110736.36,9.09,
XGBoost_3pt,2025-02-22,Penn,Harvard,-2.7,-1.0,-4.030413627624512,-6.73,Away,True,90.91,110827.27,0.0,
XGBoost_3pt,2025-02-22,Pacific,Portland,-3.7,-8.0,0.03110530786216259,-3.67,Away,True,90.91,110918.18,0.0,
XGBoost_3pt,2025-02-22,Saint Joseph's,Richmond,-14.7,16.0,10.959845542907715,-3.74,Away,False,-100.0,110818.18,100.0,
XGBoost_3pt,2025-02-22,Oral Roberts,St. Thomas,9.0,5.0,-4.266140460968018,4.73,Home,True,90.91,110909.09,9.09,
XGBoost_3pt,2025-02-22,Prairie View A&M,Arkansas Pine Bluff,-10.9,-11.0,2.2102627754211426,-8.69,Away,True,90.91,111000.0,0.0,
XGBoost_3pt,2025-02-22,Rice,Tulsa,-7.0,21.0,3.8071537017822266,-3.19,Away,False,-100.0,110900.0,100.0,
XGBoost_3pt,2025-02-22,Oklahoma,Mississippi St.,1.8,6.0,2.5335590839385986,4.33,Home,True,90.91,110990.91,9.09,
XGBoost_3pt,2025-02-22,Minnesota,Penn St.,-2.9,-9.0,-0.9681969881057739,-3.87,Away,True,90.91,111081.82,0.0,
XGBoost_3pt,2025-02-22,Princeton,Dartmouth,-3.4,-15.0,0.3444092869758606,-3.06,Away,True,90.91,111172.73,0.0,
XGBoost_3pt,2025-02-22,Southern Illinois,Valparaiso,-8.4,-4.0,2.1643996238708496,-6.24,Away,True,90.91,111263.64,0.0,
XGBoost_3pt,2025-02-22,Utah Valley,Seattle,-5.3,6.0,8.877372741699219,3.58,Home,True,90.91,111354.55,0.0,
XGBoost_3pt,2025-02-22,Southeastern Louisiana,Texas A&M Commerce,-13.3,18.0,10.194828987121582,-3.11,Away,False,-100.0,111254.55,100.0,
XGBoost_3pt,2025-02-22,UNLV,Colorado St.,-0.4,-8.0,-4.583377838134766,-4.98,Away,True,90.91,111345.45,9.09,
XGBoost_3pt,2025-02-22,Saint Louis,Rhode Island,-5.3,15.0,8.43971061706543,3.14,Home,True,90.91,111436.36,0.0,
XGBoost_3pt,2025-02-22,Western Michigan,Central Michigan,0.9,-29.0,-4.544198513031006,-3.64,Away,True,90.91,111527.27,0.0,
XGBoost_3pt,2025-02-22,Washington St.,Santa Clara,2.1,-30.0,-6.242207050323486,-4.14,Away,True,90.91,111618.18,0.0,
XGBoost_3pt,2025-02-23,Bucknell,Army,-5.8,31.0,8.82165241241455,3.02,Home,True,90.91,111709.09,0.0,
XGBoost_3pt,2025-02-23,East Carolina,UTSA,-5.1,7.0,0.2514726221561432,-4.85,Away,False,-100.0,111609.09,100.0,
XGBoost_3pt,2025-02-23,Indiana,Purdue,5.0,15.0,-0.8776831030845642,4.12,Home,True,90.91,111700.0,9.09,
XGBoost_3pt,2025-02-23,Marist,Niagara,-7.9,3.0,2.7801578044891357,-5.12,Away,True,90.91,111790.91,0.0,
XGBoost_3pt,2025-02-23,Kansas St.,Arizona St.,-5.7,-12.0,2.3387959003448486,-3.36,Away,True,90.91,111881.82,0.0,
XGBoost_3pt,2025-02-23,Siena,Canisius,-12.9,-5.0,8.28879165649414,-4.61,Away,True,90.91,111972.73,0.0,
XGBoost_3pt,2025-02-23,South Dakota St.,UMKC,-13.0,5.0,9.85267162322998,-3.15,Away,True,90.91,112063.64,0.0,
